esd,record_time,soc,pack_voltage (V),charge_current (A),max_cell_voltage (V),min_cell_voltage (V),max_temperature (¡æ),min_temperature (¡æ),available_energy (kw),available_capacity (Ah)
1327017,2015/9/4 10:42,70.8,354.7,-22.5,3.948,3.919,37,35,32.1,96.52
1475322,2015/9/8 10:58,70.8,354.7,-22.5,3.948,3.919,37,35,32.12,96.57
2221486,2015/9/9 11:23,70.8,354.9,-22.5,3.949,3.92,37,35,32.14,96.62
6412876,2015/9/10 10:58,70.8,354.7,-22.5,3.949,3.921,37,35,32.15,96.67
4024288,2015/9/11 10:59,71.2,354.9,-22.5,3.95,3.92,37,35,32.17,96.71
3058991,2015/9/14 11:33,71.2,354.9,-22.5,3.95,3.921,37,35,32.19,96.75999
8143815,2015/9/15 10:43,71.2,354.9,-22.5,3.95,3.922,37,35,32.2,96.81
7890969,2015/9/16 11:10,71.2,354.9,-22.5,3.95,3.921,37,35,32.22,96.86
5079762,2015/9/17 10:52,71.2,354.9,-22.5,3.951,3.922,37,35,32.24,96.91
8687538,2015/9/18 11:09,71.2,354.9,-22.5,3.951,3.922,37,35,32.25,96.96
1705537,2015/9/18 17:25,71.2,355,-22.5,3.952,3.923,37,35,32.27,97.00999
5692114,2015/9/21 12:00,71.2,355.2,-22.5,3.952,3.923,37,35,32.29,97.06
7981055,2015/9/22 11:06,71.2,355,-22.5,3.953,3.924,37,35,32.31,97.13
6916794,2015/9/23 11:29,71.2,355.2,-22.5,3.952,3.924,37,35,32.32,97.18
4782478,2015/9/23 17:43,71.6,355.2,-22.5,3.954,3.924,37,35,32.34,97.23
4851965,2015/9/24 10:55,71.6,355.2,-22.5,3.954,3.924,37,35,32.36,97.28
1836265,2015/9/24 17:47,71.6,355.2,-22.5,3.954,3.925,37,35,32.37,97.32999
1196499,2015/9/25 11:26,71.6,355.2,-22.5,3.954,3.925,37,35,32.38,97.36
9538483,2015/9/25 16:29,71.6,355.3,-22.5,3.955,3.925,37,35,32.4,97.41
5626149,2015/3/3 19:30,71.6,355.3,-22.5,3.955,3.925,37,35,32.43,97.48
6245196,2015/3/6 17:34,71.6,355.3,-22.5,3.955,3.926,37,35,32.44,97.53
6388351,2015/3/11 17:12,71.6,355.3,-22.5,3.956,3.926,37,35,32.45,97.57999
6948803,2015/4/1 16:55,71.6,355.5,-22.5,3.956,3.927,37,35,32.48,97.63
1419633,2015/4/9 16:07,71.6,355.3,-22.5,3.957,3.928,37,35,32.49,97.68
9174863,2015/8/17 17:58,71.6,355.5,-22.5,3.957,3.928,37,35,32.5,97.73
3430447,2015/8/19 11:31,72,355.5,-22.5,3.957,3.928,37,35,32.53,97.77
9365911,2015/8/19 16:33,72,355.5,-22.5,3.957,3.928,37,35,32.54,97.82
4452686,2015/8/20 16:51,72,355.7,-22.5,3.958,3.929,37,35,32.55,97.87
4150708,2015/8/21 16:48,72,355.7,-22.5,3.958,3.929,37,35,32.58,97.92
2703398,2015/8/25 17:27,72,355.7,-22.5,3.958,3.93,37,35,32.6,98
3812764,2015/9/8 16:41,72,355.7,-22.5,3.958,3.93,37,35,32.6,98.03
1583759,2015/9/9 16:11,72,355.7,-22.5,3.96,3.93,37,35,32.63,98.09
8896158,2015/9/11 11:36,72,355.8,-22.5,3.96,3.931,37,35,32.65,98.14
5317838,2015/9/15 20:38,72,355.8,-22.5,3.96,3.931,37,35,32.66,98.18999
8201165,2015/9/21 18:38,72,355.8,-22.5,3.961,3.931,37,35,32.68,98.24
8831858,2015/3/19 16:07,72,355.8,-22.5,3.961,3.932,37,35,32.7,98.29
5142454,2015/4/24 17:42,72.4,355.8,-22.5,3.961,3.932,37,35,32.71,98.34
2180379,2015/4/28 17:53,72.4,355.8,-22.5,3.962,3.932,37,35,32.73,98.39
8972878,2015/3/17 16:18,72.4,356,-22.5,3.962,3.933,37,35,32.74,98.43999
7847577,2015/3/19 17:21,72.4,356,-22.5,3.962,3.933,37,35,32.76,98.49
5648345,2015/3/20 15:59,72.4,356,-22.5,3.962,3.934,37,35,32.78,98.54
6080316,2015/3/24 13:39,72.4,356.1,-22.5,3.963,3.933,37,35,32.79,98.59
7980372,2015/3/25 17:07,72.4,356.1,-22.5,3.963,3.934,37,35,32.81,98.64
6411126,2015/3/30 18:20,72.4,356.1,-22.5,3.963,3.935,37,35,32.83,98.71
8327038,2015/3/31 17:36,72.4,356.1,-22.5,3.964,3.935,37,35,32.85,98.75999
3796942,2015/4/1 17:31,72.4,356.3,-22.5,3.964,3.935,37,35,32.86,98.81
2874672,2015/4/6 18:46,72.8,356.1,-22.5,3.964,3.936,37,35,32.89,98.86
9222540,2015/4/7 18:43,72.8,356.3,-22.5,3.965,3.936,37,35,32.9,98.91
2082394,2015/4/8 18:08,72.8,356.3,-22.5,3.966,3.936,37,35,32.91,98.96
2776626,2015/4/9 11:56,72.8,356.3,-22.5,3.965,3.936,37,35,32.94,99.00999
2389576,2015/4/10 12:07,72.8,356.4,-22.5,3.966,3.938,37,35,32.95,99.06
7692175,2015/4/20 12:56,72.8,356.3,-22.5,3.967,3.937,37,35,32.96,99.1
4579494,2015/5/19 19:04,72.8,356.4,-22.5,3.967,3.938,37,35,32.99,99.15
7063897,2015/6/3 16:42,72.8,356.4,-22.5,3.967,3.937,37,35,33,99.2
8987852,2015/6/4 17:17,72.8,356.4,-22.5,3.968,3.938,37,35,33.01,99.25
2783555,2015/3/26 9:31,72.8,356.6,-22.5,3.968,3.939,37,35,33.03,99.3
9165788,2015/3/26 16:26,72.8,356.6,-22.5,3.968,3.939,37,35,33.05,99.36
4631446,2015/3/27 9:01,73.2,356.6,-22.5,3.968,3.94,37,35,33.06,99.41
1994884,2015/3/27 12:02,73.2,356.6,-22.5,3.969,3.94,37,35,33.08,99.46
2015168,2015/3/28 9:59,73.2,356.6,-22.5,3.97,3.94,37,35,33.1,99.52
7483602,2015/3/30 8:57,73.2,356.6,-22.5,3.969,3.941,37,35,33.12,99.57
5834930,2015/3/30 15:21,73.2,356.8,-22.5,3.971,3.941,37,35,33.14,99.62
8150807,2015/3/31 9:07,73.2,356.8,-22.5,3.97,3.941,37,35,33.15,99.67
5105682,2015/4/1 8:52,73.2,356.8,-22.5,3.97,3.942,37,35,33.17,99.72
3928698,2015/4/2 9:01,73.2,356.9,-22.5,3.971,3.943,37,35,33.19,99.77
4538678,2015/4/4 11:09,73.2,356.9,-22.5,3.971,3.942,37,35,33.2,99.82
7819704,2015/4/4 12:28,73.2,356.8,-22.5,3.971,3.943,37,35,33.22,99.87
9567283,2015/4/6 9:01,73.2,356.9,-22.5,3.972,3.943,37,35,33.24,99.92
1799304,2015/4/7 9:02,73.6,356.9,-22.5,3.973,3.943,37,35,33.25,99.97
2777495,2015/4/7 12:40,73.6,356.9,-22.5,3.973,3.944,37,35,33.27,100.02
3358785,2015/4/13 9:01,73.6,357.1,-22.5,3.973,3.945,37,35,33.29,100.07
7643878,2015/4/14 9:03,73.6,357.1,-22.5,3.974,3.946,37,35,33.3,100.12
4010074,2015/4/15 8:50,73.6,357.1,-22.5,3.974,3.945,37,35,33.32,100.17
6200923,2015/4/15 15:46,73.6,357.1,-22.5,3.975,3.945,37,35,33.33,100.2
2729035,2015/4/16 9:05,73.6,357.1,-22.5,3.975,3.946,37,35,33.35,100.27
4474986,2015/4/16 12:09,73.6,357.1,-22.5,3.975,3.946,37,35,33.37,100.34
5010305,2015/4/17 9:01,73.6,357.2,-22.5,3.975,3.946,37,35,33.39,100.39
4044475,2015/4/18 9:55,73.6,357.2,-22.5,3.976,3.947,37,35,33.41,100.43
7281799,2015/4/20 9:01,74,357.4,-22.5,3.976,3.947,37,35,33.42,100.48
9030800,2015/4/21 9:03,74,357.4,-22.5,3.977,3.948,37,35,33.44,100.53
6811747,2015/4/21 15:58,74,357.4,-22.5,3.978,3.948,37,35,33.46,100.58
4132753,2015/4/22 8:59,74,357.4,-22.5,3.978,3.948,37,35,33.47,100.63
4851016,2015/4/22 15:05,74,357.4,-22.5,3.978,3.949,37,35,33.49,100.68
2479922,2015/4/23 8:59,74,357.4,-22.5,3.978,3.949,37,35,33.51,100.74
3196307,2015/4/24 8:57,74,357.4,-22.5,3.979,3.949,37,35,33.52,100.79
4272308,2015/4/24 12:49,74,357.5,-22.5,3.979,3.949,37,35,33.54,100.84
9932506,2015/4/25 9:56,74,357.5,-22.5,3.979,3.95,37,35,33.56,100.89
1956207,2015/4/25 13:32,74,357.5,-22.5,3.979,3.95,37,35,33.58,100.95
4384506,2015/4/27 9:01,74,357.5,-22.5,3.979,3.951,37,35,33.6,101
8698155,2015/4/28 8:55,74.4,357.5,-22.5,3.98,3.951,37,35,33.61,101.05
9855836,2015/4/29 8:59,74.4,357.7,-22.5,3.981,3.951,37,35,33.63,101.09
3233524,2015/4/30 9:01,74.4,357.7,-22.5,3.981,3.952,37,35,33.64,101.14
5353843,2015/5/1 8:58,74.4,357.7,-22.5,3.982,3.952,37,35,33.65,101.19
9432994,2015/5/1 16:00,74.4,357.8,-22.5,3.982,3.953,37,35,33.68,101.25
3000437,2015/5/4 9:23,74.4,357.8,-22.5,3.982,3.953,37,35,33.7,101.3
1756465,2015/5/4 17:32,74.4,357.8,-22.5,3.982,3.953,37,35,33.71,101.35
6774113,2015/5/5 9:03,74.4,357.8,-22.5,3.982,3.953,37,35,33.73,101.4
9540540,2015/5/6 8:57,74.4,357.8,-22.5,3.983,3.955,37,35,33.75,101.45
9596836,2015/5/7 9:06,74.4,358,-22.5,3.984,3.954,37,35,33.76,101.5
3520393,2015/5/8 9:07,74.4,358,-22.5,3.984,3.955,37,35,33.78,101.55
6096052,2015/5/8 17:36,74.8,358,-22.5,3.985,3.956,37,35,33.8,101.6
6017088,2015/5/9 10:02,74.8,358,-22.5,3.984,3.956,37,35,33.81,101.65
3500440,2015/5/9 11:59,74.8,358,-22.5,3.985,3.957,37,35,33.83,101.7
7350954,2015/5/11 8:59,74.8,358.2,-22.5,3.985,3.957,37,35,33.85,101.75
6843043,2015/5/12 9:00,74.8,358.2,-22.5,3.986,3.957,37,35,33.86,101.8
8094323,2015/5/13 9:06,74.8,358.2,-22.5,3.986,3.957,37,35,33.88,101.85
5833308,2015/5/14 9:02,74.8,358.2,-22.5,3.986,3.957,37,35,33.89,101.9
8327550,2015/5/15 9:02,74.8,358.2,-22.5,3.987,3.958,37,35,33.91,101.95
4580264,2015/5/15 15:58,74.8,358.3,-22.5,3.988,3.958,37,35,33.93,102
2043259,2015/5/16 9:57,74.8,358.3,-22.5,3.988,3.958,37,35,33.95,102.06
2636266,2015/5/17 10:00,74.8,358.3,-22.5,3.988,3.958,37,35,33.97,102.12
6976803,2015/5/17 12:33,75.2,358.5,-22.5,3.988,3.959,37,35,33.98,102.17
3739661,2015/5/18 9:12,75.2,358.3,-22.5,3.988,3.96,37,35,34,102.22
9810647,2015/5/18 14:57,75.2,358.5,-22.5,3.99,3.961,37,35,34.01,102.27
4550364,2015/5/19 9:06,75.2,358.5,-22.5,3.989,3.96,37,35,34.04,102.32
9388820,2015/5/19 11:29,75.2,358.5,-22.5,3.99,3.961,37,35,34.05,102.37
4369382,2015/5/20 8:59,75.2,358.6,-22.5,3.99,3.961,37,35,34.06,102.42
2949384,2015/5/20 17:46,75.2,358.5,-22.5,3.991,3.962,37,35,34.09,102.47
4703592,2015/5/21 9:02,75.2,358.6,-22.5,3.991,3.961,37,35,34.1,102.52
5965252,2015/5/22 9:01,75.2,358.6,-22.5,3.992,3.963,37,35,34.11,102.56
7331338,2015/5/22 14:53,75.2,358.6,-22.5,3.992,3.963,37,35,34.14,102.61
2907516,2015/5/26 9:02,75.6,358.6,-22.5,3.992,3.963,37,35,34.15,102.66
9271119,2015/5/27 8:55,75.6,358.8,-22.5,3.992,3.963,37,35,34.16,102.71
5012038,2015/5/27 14:42,75.6,358.8,-22.5,3.993,3.964,37,35,34.19,102.78
8439790,2015/5/28 9:04,20,327.1,-73.80002,3.654,3.62,36,34,8.97,26.96
2719933,2015/5/30 10:00,20,327.5,-73.70001,3.661,3.625,36,34,9.02,27.14
9465310,2015/5/30 15:08,20,327.7,-73.70001,3.662,3.628,36,34,9.07,27.27
2742271,2015/6/1 8:59,20,327.8,-73.70001,3.664,3.631,36,34,9.13,27.45
8829566,2015/6/2 9:04,20.4,328,-73.70001,3.666,3.633,36,34,9.19,27.62
1699262,2015/6/3 9:04,20.4,328.2,-73.80002,3.668,3.634,36,35,9.24,27.79
9916089,2015/6/4 9:04,20.4,328.3,-73.70001,3.669,3.636,36,35,9.3,27.95
4366747,2015/6/5 9:01,20.8,328.5,-73.70001,3.67,3.637,36,35,9.349999,28.12
,2015/6/6 9:57,,,,,,,,,
,2015/6/8 9:02,,,,,,,,,
,2015/6/8 15:18,,,,,,,,,
,2015/6/9 8:56,,,,,,,,,
,2015/6/9 14:37,,,,,,,,,
,2015/6/16 8:59,,,,,,,,,
,2015/6/17 9:03,,,,,,,,,
,2015/6/17 14:32,,,,,,,,,
,2015/6/18 9:01,,,,,,,,,
,2015/6/18 14:35,,,,,,,,,
,2015/6/19 9:04,,,,,,,,,
,2015/6/20 9:58,,,,,,,,,
,2015/6/20 13:55,,,,,,,,,
,2015/6/22 8:58,,,,,,,,,
,2015/6/22 16:15,,,,,,,,,
,2015/6/24 9:03,,,,,,,,,
,2015/6/24 14:48,,,,,,,,,
,2015/6/25 9:02,,,,,,,,,
,2015/6/26 9:02,,,,,,,,,
,2015/6/26 17:48,,,,,,,,,
,2015/6/29 8:58,,,,,,,,,
,2015/6/30 9:03,,,,,,,,,
,2015/7/1 9:03,,,,,,,,,
,2015/7/1 15:14,,,,,,,,,
,2015/7/2 9:03,,,,,,,,,
,2015/7/2 15:41,,,,,,,,,
,2015/7/4 10:49,,,,,,,,,
,2015/7/4 14:09,,,,,,,,,
,2015/7/5 10:02,,,,,,,,,
,2015/7/6 9:05,,,,,,,,,
,2015/7/7 8:59,,,,,,,,,
,2015/7/8 8:54,,,,,,,,,
,2015/7/9 8:56,,,,,,,,,
,2015/7/10 8:59,,,,,,,,,
,2015/7/10 17:46,,,,,,,,,
,2015/7/13 8:57,,,,,,,,,
,2015/7/14 9:00,,,,,,,,,
,2015/7/15 8:59,,,,,,,,,
,2015/7/16 8:59,,,,,,,,,
,2015/7/17 8:54,,,,,,,,,
,2015/7/18 9:58,,,,,,,,,
,2015/7/21 8:56,,,,,,,,,
,2015/7/21 15:28,,,,,,,,,
,2015/7/22 9:01,,,,,,,,,
,2015/7/23 9:00,,,,,,,,,
,2015/7/24 9:06,,,,,,,,,
,2015/7/25 9:58,,,,,,,,,
,2015/7/25 11:27,,,,,,,,,
,2015/7/27 8:55,,,,,,,,,
,2015/7/28 9:02,,,,,,,,,
,2015/7/29 10:59,,,,,,,,,
,2015/7/30 8:48,,,,,,,,,
,2015/7/31 9:02,,,,,,,,,
,2015/8/3 8:55,,,,,,,,,
,2015/8/4 8:59,,,,,,,,,
,2015/8/5 8:58,,,,,,,,,
,2015/8/6 9:00,,,,,,,,,
,2015/8/7 8:58,,,,,,,,,
,2015/8/7 15:27,,,,,,,,,
,2015/8/8 10:43,,,,,,,,,
,2015/8/10 9:00,,,,,,,,,
,2015/8/11 9:02,,,,,,,,,
,2015/8/12 8:57,,,,,,,,,
,2015/8/13 9:02,,,,,,,,,
,2015/8/14 8:56,,,,,,,,,
,2015/8/15 9:59,,,,,,,,,
,2015/8/15 15:28,,,,,,,,,
,2015/8/17 8:59,,,,,,,,,
,2015/8/17 17:55,,,,,,,,,
,2015/8/18 9:06,,,,,,,,,
,2015/8/19 9:02,,,,,,,,,
,2015/8/20 8:58,,,,,,,,,
,2015/8/24 8:57,,,,,,,,,
,2015/8/25 9:00,,,,,,,,,
,2015/8/26 9:04,,,,,,,,,
,2015/8/26 15:14,,,,,,,,,
,2015/8/31 8:46,,,,,,,,,
,2015/9/1 9:04,,,,,,,,,
,2015/9/2 9:01,,,,,,,,,
,2015/9/3 8:55,,,,,,,,,
,2015/9/4 9:01,,,,,,,,,
,2015/9/4 17:16,,,,,,,,,
,2015/9/5 10:23,,,,,,,,,
,2015/9/5 13:35,,,,,,,,,
,2015/9/8 8:58,,,,,,,,,
,2015/9/8 16:21,,,,,,,,,
,2015/9/9 8:57,,,,,,,,,
,2015/9/9 18:17,,,,,,,,,
,2015/9/10 9:01,,,,,,,,,
,2015/9/11 8:59,,,,,,,,,
,2015/9/12 10:01,,,,,,,,,
,2015/9/14 9:07,,,,,,,,,
,2015/9/14 17:16,,,,,,,,,
,2015/9/15 9:05,,,,,,,,,
,2015/9/16 9:09,,,,,,,,,
,2015/9/18 15:05,,,,,,,,,
,2015/9/19 9:57,,,,,,,,,
,2015/9/19 11:55,,,,,,,,,
,2015/9/19 15:35,,,,,,,,,
,2015/9/21 9:02,,,,,,,,,
,2015/9/21 18:29,,,,,,,,,
,2015/9/22 9:01,,,,,,,,,
,2015/9/23 9:03,,,,,,,,,
,2015/9/24 8:59,,,,,,,,,
,2015/9/25 9:03,,,,,,,,,
,2015/9/26 10:01,,,,,,,,,
,2015/9/26 14:47,,,,,,,,,
,2015/9/28 8:59,,,,,,,,,
,2015/9/29 9:03,,,,,,,,,
,2015/9/29 16:18,,,,,,,,,
,2015/9/30 9:03,,,,,,,,,
,2015/10/2 9:01,,,,,,,,,
,2015/10/2 17:59,,,,,,,,,
,2015/10/3 9:58,,,,,,,,,
,2015/10/3 15:49,,,,,,,,,
,2015/3/7 13:29,,,,,,,,,
,2015/3/7 16:50,,,,,,,,,
,2015/3/9 12:48,,,,,,,,,
,2015/3/9 15:49,,,,,,,,,
,2015/3/10 12:47,,,,,,,,,
,2015/3/10 15:37,,,,,,,,,
,2015/3/11 12:25,,,,,,,,,
,2015/3/11 15:45,,,,,,,,,
,2015/3/12 12:15,,,,,,,,,
,2015/3/12 15:45,,,,,,,,,
,2015/3/13 12:33,,,,,,,,,
,2015/3/13 15:53,,,,,,,,,
,2015/3/16 13:13,,,,,,,,,
,2015/3/17 14:07,,,,,,,,,
,2015/3/19 13:20,,,,,,,,,
,2015/3/20 13:33,,,,,,,,,
,2015/3/23 13:10,,,,,,,,,
,2015/3/24 12:37,,,,,,,,,
,2015/3/25 12:49,,,,,,,,,
,2015/3/26 13:19,,,,,,,,,
,2015/3/27 13:34,,,,,,,,,
,2015/3/28 12:57,,,,,,,,,
,2015/3/30 13:49,,,,,,,,,
,2015/3/31 13:05,,,,,,,,,
,2015/4/1 13:08,,,,,,,,,
,2015/4/1 15:48,,,,,,,,,
,2015/4/2 12:57,,,,,,,,,
,2015/4/6 13:30,,,,,,,,,
,2015/4/7 13:35,,,,,,,,,
,2015/4/8 12:30,,,,,,,,,
,2015/4/9 12:58,,,,,,,,,
,2015/4/10 13:07,,,,,,,,,
,2015/4/13 13:07,,,,,,,,,
,2015/4/14 12:53,,,,,,,,,
,2015/4/15 13:12,,,,,,,,,
,2015/4/16 13:02,,,,,,,,,
,2015/4/17 12:57,,,,,,,,,
,2015/4/20 13:38,,,,,,,,,
,2015/4/21 9:58,,,,,,,,,
,2015/4/22 13:08,,,,,,,,,
,2015/4/23 12:49,,,,,,,,,
,2015/4/24 13:56,,,,,,,,,
,2015/4/26 12:26,,,,,,,,,
,2015/4/27 12:19,,,,,,,,,
,2015/4/28 12:46,,,,,,,,,
,2015/4/29 13:42,,,,,,,,,
,2015/4/30 13:16,,,,,,,,,
,2015/5/4 12:54,,,,,,,,,
,2015/5/5 12:42,,,,,,,,,
,2015/5/6 15:43,,,,,,,,,
,2015/5/8 12:48,,,,,,,,,
,2015/5/9 13:04,,,,,,,,,
,2015/5/11 15:03,,,,,,,,,
,2015/5/12 14:00,,,,,,,,,
,2015/5/13 13:10,,,,,,,,,
,2015/5/13 15:45,,,,,,,,,
,2015/5/14 13:07,,,,,,,,,
,2015/5/15 13:19,,,,,,,,,
,2015/5/17 13:34,,,,,,,,,
,2015/5/17 15:49,,,,,,,,,
,2015/5/18 13:47,,,,,,,,,
,2015/5/19 14:56,,,,,,,,,
,2015/5/20 14:56,,,,,,,,,
,2015/5/21 12:52,,,,,,,,,
,2015/5/22 13:15,,,,,,,,,
,2015/5/26 14:54,,,,,,,,,
,2015/5/27 13:49,,,,,,,,,
,2015/5/27 15:45,,,,,,,,,
,2015/5/28 15:49,,,,,,,,,
,2015/5/29 14:30,,,,,,,,,
,2015/5/31 13:35,,,,,,,,,
,2015/6/1 13:01,,,,,,,,,
,2015/6/3 12:53,,,,,,,,,
,2015/6/4 12:55,,,,,,,,,
,2015/6/8 12:29,,,,,,,,,
,2015/6/9 12:42,,,,,,,,,
,2015/6/9 15:46,,,,,,,,,
,2015/6/10 13:13,,,,,,,,,
,2015/6/10 15:45,,,,,,,,,
,2015/6/11 13:16,,,,,,,,,
,2015/6/13 15:51,,,,,,,,,
,2015/6/14 13:05,,,,,,,,,
,2015/6/15 13:45,,,,,,,,,
,2015/6/16 12:52,,,,,,,,,
,2015/6/16 15:46,,,,,,,,,
,2015/6/17 13:01,,,,,,,,,
,2015/6/18 13:22,,,,,,,,,
,2015/6/18 15:43,,,,,,,,,
,2015/6/22 13:32,,,,,,,,,
,2015/6/25 13:49,,,,,,,,,
,2015/6/26 13:13,,,,,,,,,
,2015/6/29 13:15,,,,,,,,,
,2015/6/30 13:12,,,,,,,,,
,2015/7/1 13:13,,,,,,,,,
,2015/7/1 15:48,,,,,,,,,
,2015/7/2 13:02,,,,,,,,,
,2015/7/6 12:59,,,,,,,,,
,2015/7/7 13:43,,,,,,,,,
,2015/7/8 13:15,,,,,,,,,
,2015/7/9 12:53,,,,,,,,,
,2015/7/10 13:15,,,,,,,,,
,2015/7/12 12:36,,,,,,,,,
,2015/7/13 12:11,,,,,,,,,
,2015/7/13 14:56,,,,,,,,,
,2015/7/14 13:10,,,,,,,,,
,2015/7/14 17:42,,,,,,,,,
,2015/7/15 12:44,,,,,,,,,
,2015/7/15 17:16,,,,,,,,,
,2015/7/17 13:25,,,,,,,,,
,2015/7/17 17:10,,,,,,,,,
,2015/7/20 13:31,,,,,,,,,
,2015/7/21 13:12,,,,,,,,,
,2015/7/23 10:00,,,,,,,,,
,2015/7/23 17:25,,,,,,,,,
,2015/7/24 13:06,,,,,,,,,
,2015/7/24 17:17,,,,,,,,,
,2015/7/25 13:29,,,,,,,,,
,2015/7/27 13:49,,,,,,,,,
,2015/7/28 13:33,,,,,,,,,
,2015/7/29 13:23,,,,,,,,,
,2015/7/30 9:56,,,,,,,,,
,2015/7/30 17:01,,,,,,,,,
,2015/7/31 10:01,,,,,,,,,
,2015/7/31 15:48,,,,,,,,,
,2015/8/1 13:27,,,,,,,,,
,2015/8/2 12:50,,,,,,,,,
,2015/8/2 17:21,,,,,,,,,
,2015/8/3 11:02,,,,,,,,,
,2015/8/3 14:56,,,,,,,,,
,2015/8/4 11:22,,,,,,,,,
,2015/8/4 17:06,,,,,,,,,
,2015/8/5 9:59,,,,,,,,,
,2015/8/5 15:00,,,,,,,,,
,2015/8/6 10:04,,,,,,,,,
,2015/8/6 16:43,,,,,,,,,
,2015/8/7 10:01,,,,,,,,,
,2015/8/7 17:02,,,,,,,,,
,2015/9/18 10:00,,,,,,,,,
,2015/9/21 12:08,,,,,,,,,
,2015/9/22 9:56,,,,,,,,,
,2015/9/22 15:44,,,,,,,,,
,2015/9/23 9:59,,,,,,,,,
,2015/9/23 17:20,,,,,,,,,
,2015/9/24 10:01,,,,,,,,,
,2015/9/24 17:27,,,,,,,,,
,2015/9/25 10:00,,,,,,,,,
,2015/9/26 10:15,,,,,,,,,
,2015/9/26 14:52,,,,,,,,,
,2015/9/27 12:30,,,,,,,,,
,2015/9/27 17:33,,,,,,,,,
,2015/9/28 9:59,,,,,,,,,
,2015/9/29 12:15,,,,,,,,,
,2015/9/30 10:05,,,,,,,,,
,2015/9/30 17:32,,,,,,,,,
,2015/10/1 11:54,,,,,,,,,
,2015/10/2 12:02,,,,,,,,,
,2015/10/2 12:03,,,,,,,,,
,2015/10/2 15:47,,,,,,,,,
,2015/10/3 12:37,,,,,,,,,
,2015/10/4 12:44,,,,,,,,,
,2015/3/16 16:54,,,,,,,,,
,2015/3/17 13:06,,,,,,,,,
,2015/3/18 12:01,,,,,,,,,
,2015/5/6 11:26,,,,,,,,,
,2015/5/6 14:02,,,,,,,,,
,2015/3/17 19:00,,,,,,,,,
,2015/3/18 18:00,,,,,,,,,
,2015/3/19 15:50,,,,,,,,,
,2015/3/20 14:15,,,,,,,,,
,2015/3/23 15:00,,,,,,,,,
,2015/3/24 18:10,,,,,,,,,
,2015/3/27 13:41,,,,,,,,,
,2015/4/1 16:51,,,,,,,,,
,2015/4/2 16:33,,,,,,,,,
,2015/4/7 12:29,,,,,,,,,
,2015/8/4 18:37,,,,,,,,,
,2015/8/7 13:06,,,,,,,,,
,2015/8/18 13:42,,,,,,,,,
,2015/8/19 12:47,,,,,,,,,
,2015/8/20 13:10,,,,,,,,,
,2015/8/21 12:29,,,,,,,,,
,2015/8/28 13:46,,,,,,,,,
,2015/8/31 13:30,,,,,,,,,
,2015/9/1 13:35,,,,,,,,,
,2015/9/21 14:05,,,,,,,,,
,2015/9/22 13:19,,,,,,,,,
,2015/9/23 13:13,,,,,,,,,
,2015/9/25 12:58,,,,,,,,,
,2015/9/30 13:00,,,,,,,,,
,2015/10/1 13:23,,,,,,,,,
,2015/3/19 11:05,,,,,,,,,
,2015/3/20 11:00,,,,,,,,,
,2015/3/19 16:04,,,,,,,,,
,2015/3/20 16:40,,,,,,,,,
,2015/3/25 10:44,,,,,,,,,
,2015/4/2 10:43,,,,,,,,,
,2015/5/13 13:23,,,,,,,,,
,2015/5/22 12:46,,,,,,,,,
,2015/6/4 12:38,,,,,,,,,
,2015/6/11 12:39,,,,,,,,,
,2015/7/9 16:40,,,,,,,,,
,2015/7/20 13:15,,,,,,,,,
,2015/7/21 19:01,,,,,,,,,
,2015/7/22 22:16,,,,,,,,,
,2015/7/23 17:08,,,,,,,,,
,2015/7/24 16:55,,,,,,,,,
,2015/7/27 20:10,,,,,,,,,
,2015/7/28 18:43,,,,,,,,,
,2015/7/29 22:23,,,,,,,,,
,2015/7/30 16:49,,,,,,,,,
,2015/7/31 13:50,,,,,,,,,
,2015/8/3 18:50,,,,,,,,,
,2015/8/4 12:41,,,,,,,,,
,2015/8/5 21:58,,,,,,,,,
,2015/8/6 16:59,,,,,,,,,
,2015/8/7 17:39,,,,,,,,,
,2015/8/10 14:18,,,,,,,,,
,2015/8/11 17:53,,,,,,,,,
,2015/8/12 16:29,,,,,,,,,
,2015/8/13 13:29,,,,,,,,,
,2015/8/14 15:32,,,,,,,,,
,2015/8/17 18:05,,,,,,,,,
,2015/8/18 16:44,,,,,,,,,
,2015/8/19 14:16,,,,,,,,,
,2015/8/20 17:58,,,,,,,,,
,2015/8/21 17:21,,,,,,,,,
,2015/8/31 20:41,,,,,,,,,
,2015/9/1 17:25,,,,,,,,,
,2015/9/2 16:43,,,,,,,,,
,2015/9/3 17:11,,,,,,,,,
,2015/9/4 17:27,,,,,,,,,
,2015/9/8 19:04,,,,,,,,,
,2015/9/9 15:45,,,,,,,,,
,2015/9/10 12:20,,,,,,,,,
,2015/9/16 13:28,,,,,,,,,
,2015/9/17 12:50,,,,,,,,,
,2015/9/18 14:19,,,,,,,,,
,2015/9/21 17:07,,,,,,,,,
,2015/9/22 16:59,,,,,,,,,
,2015/9/23 20:59,,,,,,,,,
,2015/9/24 17:20,,,,,,,,,
,2015/9/25 16:22,,,,,,,,,
,2015/9/28 20:26,,,,,,,,,
,2015/9/29 17:06,,,,,,,,,
,2015/9/30 12:09,,,,,,,,,
,2015/10/1 12:34,,,,,,,,,
,2015/10/2 20:55,,,,,,,,,
,2015/4/28 10:33,,,,,,,,,
